,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
79,1584000,-60.47612492244728,MASK_AGENT,-2,1584000,-60.47612492244728
80,1604000,-55.603787840942914,MASK_AGENT,-2,1604000,-55.603787840942914
81,1624000,-54.27965314783343,MASK_AGENT,-2,1624000,-54.27965314783343
82,1644000,-56.0488568665945,MASK_AGENT,-2,1644000,-56.0488568665945
83,1664000,-55.172167249345634,MASK_AGENT,-2,1664000,-55.172167249345634
84,1684000,-49.069246043662794,MASK_AGENT,-2,1684000,-49.069246043662794
85,1704000,-49.72692888502397,MASK_AGENT,-2,1704000,-49.72692888502397
86,1724000,-48.435267353565266,MASK_AGENT,-2,1724000,-48.435267353565266
87,1744000,-46.34839440735318,MASK_AGENT,-2,1744000,-46.34839440735318
88,1764000,-46.67073674498108,MASK_AGENT,-2,1764000,-46.67073674498108
89,1784000,-42.174284426115264,MASK_AGENT,-2,1784000,-42.174284426115264
90,1804000,-41.21279342285578,MASK_AGENT,-2,1804000,-41.21279342285578
91,1824000,-44.014432702494034,MASK_AGENT,-2,1824000,-44.014432702494034
92,1844000,-42.069403054365694,MASK_AGENT,-2,1844000,-42.069403054365694
93,1864000,-43.023074153400884,MASK_AGENT,-2,1864000,-43.023074153400884
94,1884000,-43.67675284785994,MASK_AGENT,-2,1884000,-43.67675284785994
95,1904000,-48.132348918119206,MASK_AGENT,-2,1904000,-48.132348918119206
96,1924000,-45.89237746135207,MASK_AGENT,-2,1924000,-45.89237746135207
97,1944000,-47.298492790002584,MASK_AGENT,-2,1944000,-47.298492790002584
98,1964000,-46.81468674015854,MASK_AGENT,-2,1964000,-46.81468674015854
99,1984000,-49.945241565760455,MASK_AGENT,-2,1984000,-49.945241565760455
