,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
78,1564000,-92.56835403636377,MASK_AGENT_pro,6237,1564000,-92.56835403636377
79,1584000,-93.68645722434874,MASK_AGENT_pro,6237,1584000,-93.68645722434874
80,1604000,-93.34034666914918,MASK_AGENT_pro,6237,1604000,-93.34034666914918
81,1624000,-90.09706380895777,MASK_AGENT_pro,6237,1624000,-90.09706380895777
82,1644000,-89.20866888662178,MASK_AGENT_pro,6237,1644000,-89.20866888662178
83,1664000,-89.12392787198215,MASK_AGENT_pro,6237,1664000,-89.12392787198215
84,1684000,-94.73373198607395,MASK_AGENT_pro,6237,1684000,-94.73373198607395
85,1704000,-88.56303815497053,MASK_AGENT_pro,6237,1704000,-88.56303815497053
86,1724000,-89.24233711590458,MASK_AGENT_pro,6237,1724000,-89.24233711590458
87,1744000,-83.15790488799999,MASK_AGENT_pro,6237,1744000,-83.15790488799999
88,1764000,-77.82738617465972,MASK_AGENT_pro,6237,1764000,-77.82738617465972
89,1784000,-71.15615213849728,MASK_AGENT_pro,6237,1784000,-71.15615213849728
90,1804000,-81.23006025196344,MASK_AGENT_pro,6237,1804000,-81.23006025196344
91,1824000,-75.53750442620502,MASK_AGENT_pro,6237,1824000,-75.53750442620502
92,1844000,-69.77848439193016,MASK_AGENT_pro,6237,1844000,-69.77848439193016
93,1864000,-63.37523098373672,MASK_AGENT_pro,6237,1864000,-63.37523098373672
94,1884000,-65.21600680453591,MASK_AGENT_pro,6237,1884000,-65.21600680453591
95,1904000,-56.79935715906417,MASK_AGENT_pro,6237,1904000,-56.79935715906417
96,1924000,-57.259134740558736,MASK_AGENT_pro,6237,1924000,-57.259134740558736
97,1944000,-54.45247672339735,MASK_AGENT_pro,6237,1944000,-54.45247672339735
98,1964000,-59.73927147705346,MASK_AGENT_pro,6237,1964000,-59.73927147705346
99,1984000,-52.636708390151156,MASK_AGENT_pro,6237,1984000,-52.636708390151156
