,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
81,1624000,-64.74639295062575,MASK_AGENT_pro,7704,1624000,-64.74639295062575
82,1644000,-62.547874902749086,MASK_AGENT_pro,7704,1644000,-62.547874902749086
83,1664000,-59.89359504684243,MASK_AGENT_pro,7704,1664000,-59.89359504684243
84,1684000,-55.218348445473474,MASK_AGENT_pro,7704,1684000,-55.218348445473474
85,1704000,-53.97525369300568,MASK_AGENT_pro,7704,1704000,-53.97525369300568
86,1724000,-55.73473715863712,MASK_AGENT_pro,7704,1724000,-55.73473715863712
87,1744000,-54.2374520684686,MASK_AGENT_pro,7704,1744000,-54.2374520684686
88,1764000,-60.00540157063004,MASK_AGENT_pro,7704,1764000,-60.00540157063004
89,1784000,-63.32574062145651,MASK_AGENT_pro,7704,1784000,-63.32574062145651
90,1804000,-54.213160915808444,MASK_AGENT_pro,7704,1804000,-54.213160915808444
91,1824000,-51.653377410860415,MASK_AGENT_pro,7704,1824000,-51.653377410860415
92,1844000,-52.88956257084874,MASK_AGENT_pro,7704,1844000,-52.88956257084874
93,1864000,-50.57960698861136,MASK_AGENT_pro,7704,1864000,-50.57960698861136
94,1884000,-53.07748671608226,MASK_AGENT_pro,7704,1884000,-53.07748671608226
95,1904000,-49.15325159792481,MASK_AGENT_pro,7704,1904000,-49.15325159792481
96,1924000,-48.30204231270004,MASK_AGENT_pro,7704,1924000,-48.30204231270004
97,1944000,-48.85479052892449,MASK_AGENT_pro,7704,1944000,-48.85479052892449
98,1964000,-42.780592096881364,MASK_AGENT_pro,7704,1964000,-42.780592096881364
99,1984000,-45.456539944319104,MASK_AGENT_pro,7704,1984000,-45.456539944319104
