,_step,eval_average_episode_rewards,algorithm,seed,Environment steps,Reward
32,644000,-119.10753036865117,MAT,2254,644000,-119.10753036865117
33,664000,-121.50585998832473,MAT,2254,664000,-121.50585998832473
34,684000,-118.93107848229197,MAT,2254,684000,-118.93107848229197
35,704000,-113.65788041603324,MAT,2254,704000,-113.65788041603324
36,724000,-107.16913520153591,MAT,2254,724000,-107.16913520153591
37,744000,-110.20311032282243,MAT,2254,744000,-110.20311032282243
38,764000,-104.12418274165688,MAT,2254,764000,-104.12418274165688
39,784000,-102.54409302039221,MAT,2254,784000,-102.54409302039221
40,804000,-104.56906175684196,MAT,2254,804000,-104.56906175684196
41,824000,-104.49759194980383,MAT,2254,824000,-104.49759194980383
42,844000,-102.00388122608379,MAT,2254,844000,-102.00388122608379
43,864000,-101.24756047839604,MAT,2254,864000,-101.24756047839604
44,884000,-99.45163239017145,MAT,2254,884000,-99.45163239017145
45,904000,-88.80145402113598,MAT,2254,904000,-88.80145402113598
46,924000,-86.91892911758937,MAT,2254,924000,-86.91892911758937
47,944000,-77.58087591963638,MAT,2254,944000,-77.58087591963638
48,964000,-76.61004828201877,MAT,2254,964000,-76.61004828201877
49,984000,-78.00429859696871,MAT,2254,984000,-78.00429859696871
50,1004000,-77.49819306709901,MAT,2254,1004000,-77.49819306709901
51,1024000,-82.05546252706166,MAT,2254,1024000,-82.05546252706166
52,1044000,-77.81993405048091,MAT,2254,1044000,-77.81993405048091
53,1064000,-78.89876257730576,MAT,2254,1064000,-78.89876257730576
54,1084000,-78.83752757423709,MAT,2254,1084000,-78.83752757423709
55,1104000,-71.05609835368294,MAT,2254,1104000,-71.05609835368294
56,1124000,-68.03388605375996,MAT,2254,1124000,-68.03388605375996
57,1144000,-64.22957239197217,MAT,2254,1144000,-64.22957239197217
58,1164000,-64.68787293807007,MAT,2254,1164000,-64.68787293807007
59,1184000,-60.36402071961127,MAT,2254,1184000,-60.36402071961127
60,1204000,-54.94099224767383,MAT,2254,1204000,-54.94099224767383
61,1224000,-53.764978595438436,MAT,2254,1224000,-53.764978595438436
62,1244000,-55.537522438161,MAT,2254,1244000,-55.537522438161
63,1264000,-56.34131599041674,MAT,2254,1264000,-56.34131599041674
64,1284000,-54.938944420714485,MAT,2254,1284000,-54.938944420714485
65,1304000,-53.22163965567624,MAT,2254,1304000,-53.22163965567624
66,1324000,-51.98834916911132,MAT,2254,1324000,-51.98834916911132
67,1344000,-55.8883083367558,MAT,2254,1344000,-55.8883083367558
68,1364000,-51.32125964579571,MAT,2254,1364000,-51.32125964579571
69,1384000,-52.459256292118845,MAT,2254,1384000,-52.459256292118845
70,1404000,-51.85454230153114,MAT,2254,1404000,-51.85454230153114
71,1424000,-52.799001114097145,MAT,2254,1424000,-52.799001114097145
72,1444000,-56.04145079686439,MAT,2254,1444000,-56.04145079686439
73,1464000,-60.80397404997442,MAT,2254,1464000,-60.80397404997442
74,1484000,-59.03003187123336,MAT,2254,1484000,-59.03003187123336
75,1504000,-57.17770225877528,MAT,2254,1504000,-57.17770225877528
76,1524000,-58.488768731790024,MAT,2254,1524000,-58.488768731790024
77,1544000,-57.766296973657994,MAT,2254,1544000,-57.766296973657994
78,1564000,-57.16473721140447,MAT,2254,1564000,-57.16473721140447
79,1584000,-57.33193756250195,MAT,2254,1584000,-57.33193756250195
80,1604000,-54.59751734481538,MAT,2254,1604000,-54.59751734481538
81,1624000,-53.36120690709659,MAT,2254,1624000,-53.36120690709659
82,1644000,-48.86791691245866,MAT,2254,1644000,-48.86791691245866
83,1664000,-45.1453442866085,MAT,2254,1664000,-45.1453442866085
84,1684000,-40.89988009236301,MAT,2254,1684000,-40.89988009236301
85,1704000,-39.44142774680488,MAT,2254,1704000,-39.44142774680488
86,1724000,-39.27867239138891,MAT,2254,1724000,-39.27867239138891
87,1744000,-37.126520576260546,MAT,2254,1744000,-37.126520576260546
88,1764000,-37.21091071107723,MAT,2254,1764000,-37.21091071107723
89,1784000,-40.3234117941683,MAT,2254,1784000,-40.3234117941683
90,1804000,-40.60817726825383,MAT,2254,1804000,-40.60817726825383
91,1824000,-41.89821144220906,MAT,2254,1824000,-41.89821144220906
92,1844000,-41.729262912995175,MAT,2254,1844000,-41.729262912995175
93,1864000,-40.29803901803395,MAT,2254,1864000,-40.29803901803395
94,1884000,-44.18584098853397,MAT,2254,1884000,-44.18584098853397
95,1904000,-51.752029590403914,MAT,2254,1904000,-51.752029590403914
96,1924000,-53.72782119596751,MAT,2254,1924000,-53.72782119596751
97,1944000,-60.607198430417,MAT,2254,1944000,-60.607198430417
98,1964000,-60.016485917283276,MAT,2254,1964000,-60.016485917283276
99,1984000,-54.271079764220175,MAT,2254,1984000,-54.271079764220175
